Site	Pollutant	Date	% Error	Value	Threshold	Threshold Adhered To
344800118221308	chromium	2013-03-19	13.0	0.28	0.02	CA_PHG
344836118221104	chromium	2010-08-03	464.00000000000006	9.3	0.02	CA_PHG
344836118221104	chromium	2011-02-24	64.0	1.3	0.02	CA_PHG
344836118221104	chromium	2011-06-15	279.0	5.6	0.02	CA_PHG
344836118221104	chromium	2011-11-29	27.499999999999996	0.57	0.02	CA_PHG
344836118221104	chromium	2012-05-18	249.00000000000003	5.0	0.02	CA_PHG
344836118221104	chromium	2013-03-06	234.00000000000003	4.7	0.02	CA_PHG
344836118221104	chromium	2013-03-18	48.0	0.98	0.02	CA_PHG
344836118221108	chromium	2011-02-24	109.0	2.2	0.02	CA_PHG
344836118221108	chromium	2011-06-15	389.0	7.8	0.02	CA_PHG
344836118221108	chromium	2011-11-29	364.0	7.3	0.02	CA_PHG
344836118221108	chromium	2012-05-18	469.00000000000006	9.4	0.02	CA_PHG
344759118221301	chromium	2011-07-20	99.0	2.0	0.02	CA_PHG
344759118221301	chromium	2011-11-28	109.0	2.2	0.02	CA_PHG
344759118221301	chromium	2012-05-29	99.0	2.0	0.02	CA_PHG
344759118221301	chromium	2013-03-19	118.99999999999999	2.4	0.02	CA_PHG
344759118221301	chromium	2013-08-27	104.0	2.1	0.02	CA_PHG
344759118221302	chromium	2011-07-20	118.99999999999999	2.4	0.02	CA_PHG
344759118221302	chromium	2011-11-28	129.0	2.6	0.02	CA_PHG
344759118221302	chromium	2012-05-29	124.0	2.5	0.02	CA_PHG
344759118221302	chromium	2013-03-19	144.0	2.9	0.02	CA_PHG
344759118221302	chromium	2013-08-27	129.0	2.6	0.02	CA_PHG
344759118221303	chromium	2011-07-20	144.0	2.9	0.02	CA_PHG
344759118221303	chromium	2011-11-28	169.0	3.4	0.02	CA_PHG
344759118221303	chromium	2012-05-29	164.0	3.3	0.02	CA_PHG
344759118221303	chromium	2013-03-19	139.0	2.8	0.02	CA_PHG
344759118221303	chromium	2013-08-27	104.0	2.1	0.02	CA_PHG
344751118241901	chromium	2011-07-11	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-11	1963.9999999999998	39.3	0.02	CA_PHG
344751118241901	chromium	2011-07-11	4284.0	85.7	0.02	CA_PHG
344751118241901	chromium	2011-07-11	6948.999999999999	139.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	6448.999999999999	129.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-11	599.0	12.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	4349.0	87.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	30799.0	616.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	176999.0	3540.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-11	719.0	14.4	0.02	CA_PHG
344751118241901	chromium	2011-07-11	3609.0000000000005	72.2	0.02	CA_PHG
344751118241901	chromium	2011-07-11	10049.0	201.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	9699.0	194.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-11	1209.0	24.2	0.02	CA_PHG
344751118241901	chromium	2011-07-11	3179.0	63.6	0.02	CA_PHG
344751118241901	chromium	2011-07-11	8148.999999999999	163.0	0.02	CA_PHG
344751118241901	chromium	2011-07-11	8899.0	178.0	0.02	CA_PHG
344751118241901	chromium	2011-07-12	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-12	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-12	1199.0	24.0	0.02	CA_PHG
344751118241901	chromium	2011-07-12	2118.9999999999995	42.4	0.02	CA_PHG
344751118241901	chromium	2011-07-12	4374.0	87.5	0.02	CA_PHG
344751118241901	chromium	2011-07-12	4724.0	94.5	0.02	CA_PHG
344751118241901	chromium	2011-07-12	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-12	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-12	599.0	12.0	0.02	CA_PHG
344751118241901	chromium	2011-07-12	1299.0	26.0	0.02	CA_PHG
344751118241901	chromium	2011-07-12	3544.0000000000005	70.9	0.02	CA_PHG
344751118241901	chromium	2011-07-12	4249.0	85.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-13	599.0	12.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	1469.0	29.4	0.02	CA_PHG
344751118241901	chromium	2011-07-13	26699.0	534.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	18499.0	370.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-13	1259.0	25.2	0.02	CA_PHG
344751118241901	chromium	2011-07-13	2974.0	59.5	0.02	CA_PHG
344751118241901	chromium	2011-07-13	5499.0	110.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	3459.0000000000005	69.2	0.02	CA_PHG
344751118241901	chromium	2011-07-13	364.0	7.3	0.02	CA_PHG
344751118241901	chromium	2011-07-13	89.0	1.8	0.02	CA_PHG
344751118241901	chromium	2011-07-13	599.0	12.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	1044.0	20.9	0.02	CA_PHG
344751118241901	chromium	2011-07-13	1499.0	30.0	0.02	CA_PHG
344751118241901	chromium	2011-07-13	1659.0	33.2	0.02	CA_PHG
344751118241901	chromium	2011-07-21	154.0	3.1	0.02	CA_PHG
344751118241901	chromium	2011-11-30	164.0	3.3	0.02	CA_PHG
344751118241901	chromium	2012-05-30	139.0	2.8	0.02	CA_PHG
344751118241901	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344751118241901	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344751118241901	chromium	2012-08-23	1018.9999999999999	20.4	0.02	CA_PHG
344751118241901	chromium	2012-08-23	6798.999999999999	136.0	0.02	CA_PHG
344751118241901	chromium	2012-08-23	19899.0	398.0	0.02	CA_PHG
344751118241901	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344751118241901	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344751118241901	chromium	2012-08-23	1784.0	35.7	0.02	CA_PHG
344751118241901	chromium	2012-08-23	8599.0	172.0	0.02	CA_PHG
344751118241901	chromium	2012-08-23	17699.0	354.0	0.02	CA_PHG
344751118241901	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344751118241901	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344751118241901	chromium	2012-08-23	1803.9999999999998	36.1	0.02	CA_PHG
344751118241901	chromium	2012-08-23	4169.0	83.4	0.02	CA_PHG
344751118241901	chromium	2012-08-23	10099.0	202.0	0.02	CA_PHG
344751118241901	chromium	2012-10-17	144.0	2.9	0.02	CA_PHG
344751118241901	chromium	2013-03-18	149.0	3.0	0.02	CA_PHG
344751118241901	chromium	2013-08-26	144.0	2.9	0.02	CA_PHG
344751118241903	chromium	2011-02-02	36.0	0.74	0.02	CA_PHG
344751118241903	chromium	2011-04-01	26.0	0.54	0.02	CA_PHG
344751118241903	chromium	2011-10-13	22.499999999999996	0.47	0.02	CA_PHG
344751118241903	chromium	2012-10-17	58.99999999999999	1.2	0.02	CA_PHG
344751118241903	chromium	2013-02-05	69.0	1.4	0.02	CA_PHG
344751118241903	chromium	2013-03-06	37.5	0.77	0.02	CA_PHG
344751118241903	chromium	2013-03-18	14.499999999999998	0.31	0.02	CA_PHG
344751118241911	chromium	2011-07-22	139.0	2.8	0.02	CA_PHG
344751118241911	chromium	2011-10-13	129.0	2.6	0.02	CA_PHG
344751118241911	chromium	2011-11-29	134.0	2.7	0.02	CA_PHG
344751118241911	chromium	2012-01-19	24.5	0.51	0.02	CA_PHG
344751118241911	chromium	2012-02-02	93.99999999999999	1.9	0.02	CA_PHG
344751118241911	chromium	2012-03-15	113.99999999999999	2.3	0.02	CA_PHG
344751118241911	chromium	2012-05-18	118.99999999999999	2.4	0.02	CA_PHG
344751118241911	chromium	2012-05-30	2.5	0.07	0.02	CA_PHG
344751118241911	chromium	2012-07-16	134.0	2.7	0.02	CA_PHG
344751118241911	chromium	2012-08-15	99.0	2.0	0.02	CA_PHG
344751118241911	chromium	2012-10-17	149.0	3.0	0.02	CA_PHG
344751118241911	chromium	2013-02-05	144.0	2.9	0.02	CA_PHG
344751118241911	chromium	2013-03-06	4.0	0.1	0.02	CA_PHG
344751118241911	chromium	2013-03-18	27.0	0.56	0.02	CA_PHG
344751118241915	chromium	2011-02-02	129.0	2.6	0.02	CA_PHG
344751118241915	chromium	2011-02-24	129.0	2.6	0.02	CA_PHG
344751118241915	chromium	2011-04-01	28.499999999999996	0.59	0.02	CA_PHG
344751118241915	chromium	2011-06-15	89.0	1.8	0.02	CA_PHG
344751118241915	chromium	2011-07-22	27.499999999999996	0.57	0.02	CA_PHG
344751118241915	chromium	2011-10-13	69.0	1.4	0.02	CA_PHG
344751118241915	chromium	2011-11-29	64.0	1.3	0.02	CA_PHG
344751118241915	chromium	2012-01-19	79.0	1.6	0.02	CA_PHG
344751118241915	chromium	2012-02-02	49.0	1.0	0.02	CA_PHG
344751118241915	chromium	2012-03-15	104.0	2.1	0.02	CA_PHG
344751118241915	chromium	2012-03-26	39.0	0.8	0.02	CA_PHG
344751118241915	chromium	2012-05-18	99.0	2.0	0.02	CA_PHG
344751118241915	chromium	2012-05-30	2.5	0.07	0.02	CA_PHG
344751118241915	chromium	2012-07-16	54.0	1.1	0.02	CA_PHG
344751118241915	chromium	2012-08-15	41.0	0.84	0.02	CA_PHG
344751118241915	chromium	2012-10-17	113.99999999999999	2.3	0.02	CA_PHG
344751118241915	chromium	2013-02-05	89.0	1.8	0.02	CA_PHG
344751118241915	chromium	2013-03-06	109.0	2.2	0.02	CA_PHG
344751118241915	chromium	2013-03-18	124.0	2.5	0.02	CA_PHG
344751118241921	chromium	2011-01-23	1419.0	28.4	0.02	CA_PHG
344751118241921	chromium	2011-02-02	809.0	16.2	0.02	CA_PHG
344751118241921	chromium	2011-02-24	584.0	11.7	0.02	CA_PHG
344751118241921	chromium	2011-03-08	379.0	7.6	0.02	CA_PHG
344751118241921	chromium	2011-04-01	744.0	14.9	0.02	CA_PHG
344751118241921	chromium	2011-06-15	484.0	9.7	0.02	CA_PHG
344751118241921	chromium	2011-07-22	334.0	6.7	0.02	CA_PHG
344751118241921	chromium	2011-10-13	329.0	6.6	0.02	CA_PHG
344751118241921	chromium	2011-11-29	159.0	3.2	0.02	CA_PHG
344751118241921	chromium	2012-01-19	339.0	6.8	0.02	CA_PHG
344751118241921	chromium	2012-02-02	274.0	5.5	0.02	CA_PHG
344751118241921	chromium	2012-03-15	289.0	5.8	0.02	CA_PHG
344751118241921	chromium	2012-03-26	229.0	4.6	0.02	CA_PHG
344751118241921	chromium	2012-05-18	214.0	4.3	0.02	CA_PHG
344751118241921	chromium	2012-05-30	124.0	2.5	0.02	CA_PHG
344751118241921	chromium	2012-07-16	204.0	4.1	0.02	CA_PHG
344751118241921	chromium	2012-08-15	194.0	3.9	0.02	CA_PHG
344751118241921	chromium	2012-10-17	309.0	6.2	0.02	CA_PHG
344751118241921	chromium	2013-02-05	329.0	6.6	0.02	CA_PHG
344751118241921	chromium	2013-03-06	259.0	5.2	0.02	CA_PHG
344751118241925	chromium	2011-01-23	109.0	2.2	0.02	CA_PHG
344751118241925	chromium	2011-02-02	69.0	1.4	0.02	CA_PHG
344751118241925	chromium	2011-02-24	48.0	0.98	0.02	CA_PHG
344751118241925	chromium	2011-03-08	79.0	1.6	0.02	CA_PHG
344751118241925	chromium	2011-04-01	79.0	1.6	0.02	CA_PHG
344751118241925	chromium	2011-06-15	49.0	1.0	0.02	CA_PHG
344751118241925	chromium	2011-07-22	89.0	1.8	0.02	CA_PHG
344751118241925	chromium	2011-10-13	159.0	3.2	0.02	CA_PHG
344751118241925	chromium	2011-11-29	124.0	2.5	0.02	CA_PHG
344751118241925	chromium	2012-01-19	118.99999999999999	2.4	0.02	CA_PHG
344751118241925	chromium	2012-02-02	134.0	2.7	0.02	CA_PHG
344751118241925	chromium	2012-03-15	118.99999999999999	2.4	0.02	CA_PHG
344751118241925	chromium	2012-03-26	118.99999999999999	2.4	0.02	CA_PHG
344751118241925	chromium	2012-05-18	104.0	2.1	0.02	CA_PHG
344751118241925	chromium	2012-05-30	3.0	0.08	0.02	CA_PHG
344751118241925	chromium	2012-07-16	104.0	2.1	0.02	CA_PHG
344751118241925	chromium	2012-08-15	99.0	2.0	0.02	CA_PHG
344751118241925	chromium	2012-10-17	113.99999999999999	2.3	0.02	CA_PHG
344751118241925	chromium	2013-02-05	74.0	1.5	0.02	CA_PHG
335126118155801	chromium	2014-09-26	13.999999999999998	0.3	0.02	CA_PHG
335126118155803	chromium	2014-09-26	13.999999999999998	0.3	0.02	CA_PHG
343522118095701	chromium	2016-08-17	109.0	2.2	0.02	CA_PHG
335236118232101	chromium	2014-09-24	149.0	3.0	0.02	CA_PHG
335236118232105	chromium	2014-09-24	299.0	6.0	0.02	CA_PHG
343800118300001	chromium	2011-05-16	2.5	0.07	0.02	CA_PHG
343300118280001	chromium	2011-05-16	2.5	0.07	0.02	CA_PHG
343100118190001	chromium	2011-05-18	6.0	0.14	0.02	CA_PHG
344000118270001	chromium	2011-05-19	27.0	0.56	0.02	CA_PHG
342600118170001	chromium	2011-05-17	3.0	0.08	0.02	CA_PHG
343000118210001	chromium	2011-05-18	31.0	0.64	0.02	CA_PHG
344200118330001	chromium	2011-05-26	4.999999999999999	0.12	0.02	CA_PHG
342600118190001	chromium	2011-05-24	1.9999999999999996	0.06	0.02	CA_PHG
344400118350001	chromium	2011-05-25	22.0	0.46	0.02	CA_PHG
341600118090001	chromium	2011-05-23	1.9999999999999996	0.06	0.02	CA_PHG
341400118130001	chromium	2011-05-23	3.0	0.08	0.02	CA_PHG
341400118130001	chromium	2016-10-11	24.0	0.5	0.02	CA_PHG
342800118280001	chromium	2011-05-25	4.5	0.11	0.02	CA_PHG
342000117580001	chromium	2011-07-14	1.9999999999999996	0.06	0.02	CA_PHG
342000117580001	chromium	2016-10-13	24.0	0.5	0.02	CA_PHG
341400118030001	chromium	2011-07-11	7.000000000000001	0.16	0.02	CA_PHG
342200117430001	chromium	2011-07-12	1.9999999999999996	0.06	0.02	CA_PHG
342200117430001	chromium	2016-11-08	24.0	0.5	0.02	CA_PHG
342300117430001	chromium	2011-07-12	9.5	0.21	0.02	CA_PHG
341900117490001	chromium	2011-07-13	2.5	0.07	0.02	CA_PHG
341100118010001	chromium	2011-07-13	3.0	0.08	0.02	CA_PHG
341100118010001	chromium	2016-11-07	24.0	0.5	0.02	CA_PHG
341900118190002	chromium	2011-07-26	2.5	0.07	0.02	CA_PHG
341400117490001	chromium	2011-07-28	7.000000000000001	0.16	0.02	CA_PHG
342400117490001	chromium	2011-07-19	4.5	0.11	0.02	CA_PHG
343000118270001	chromium	2011-07-21	1.9999999999999996	0.06	0.02	CA_PHG
343000118270001	chromium	2016-10-14	24.0	0.5	0.02	CA_PHG
341900118070001	chromium	2011-07-18	1.9999999999999996	0.06	0.02	CA_PHG
341900118070001	chromium	2016-10-13	24.0	0.5	0.02	CA_PHG
342300118040001	chromium	2011-07-18	1.9999999999999996	0.06	0.02	CA_PHG
342200118100001	chromium	2011-07-20	1.9999999999999996	0.06	0.02	CA_PHG
343600118260001	chromium	2011-08-17	1.9999999999999996	0.06	0.02	CA_PHG
341800118010001	chromium	2011-08-18	3.0	0.08	0.02	CA_PHG
342000117590001	chromium	2011-08-01	2.5	0.07	0.02	CA_PHG
344759118223201	chromium	2011-07-22	9.0	0.2	0.02	CA_PHG
344759118223201	chromium	2011-11-30	4.999999999999999	0.12	0.02	CA_PHG
344759118223201	chromium	2012-05-29	9.0	0.2	0.02	CA_PHG
344759118223101	chromium	2011-07-22	11.0	0.24	0.02	CA_PHG
344759118223101	chromium	2011-11-30	4.999999999999999	0.12	0.02	CA_PHG
344759118223101	chromium	2012-05-29	4.999999999999999	0.12	0.02	CA_PHG
344800118221309	chromium	2011-07-22	9.5	0.21	0.02	CA_PHG
344800118221309	chromium	2012-05-29	4.999999999999999	0.12	0.02	CA_PHG
344728118224201	chromium	2011-07-19	11.0	0.24	0.02	CA_PHG
344730118224201	chromium	2011-07-19	11.0	0.24	0.02	CA_PHG
344730118224201	chromium	2012-05-31	4.5	0.11	0.02	CA_PHG
344740118223801	chromium	2011-07-19	6.0	0.14	0.02	CA_PHG
344740118223801	chromium	2012-05-31	8.5	0.19	0.02	CA_PHG
344751118241801	chromium	2011-07-22	118.99999999999999	2.4	0.02	CA_PHG
344751118241801	chromium	2011-11-30	129.0	2.6	0.02	CA_PHG
344751118241801	chromium	2012-05-31	144.0	2.9	0.02	CA_PHG
344751118241801	chromium	2012-07-16	49.0	1.0	0.02	CA_PHG
342900118190001	chromium	2012-01-31	109.0	2.2	0.02	CA_PHG
344752118241901	chromium	2012-08-23	199.0	4.0	0.02	CA_PHG
344752118241901	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241901	chromium	2012-08-23	4069.0000000000005	81.4	0.02	CA_PHG
344752118241901	chromium	2012-08-23	13949.0	279.0	0.02	CA_PHG
344752118241901	chromium	2012-08-23	150999.0	3020.0	0.02	CA_PHG
344752118241901	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344752118241901	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241901	chromium	2012-08-23	1723.9999999999998	34.5	0.02	CA_PHG
344752118241901	chromium	2012-08-23	2718.9999999999995	54.4	0.02	CA_PHG
344752118241901	chromium	2012-08-23	29599.0	592.0	0.02	CA_PHG
344752118241901	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344752118241901	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241901	chromium	2012-08-23	1579.0	31.6	0.02	CA_PHG
344752118241901	chromium	2012-08-23	2038.9999999999998	40.8	0.02	CA_PHG
344752118241901	chromium	2012-08-23	5649.0	113.0	0.02	CA_PHG
344752118241901	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344752118241901	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241901	chromium	2012-08-23	1464.0	29.3	0.02	CA_PHG
344752118241901	chromium	2012-08-23	2093.9999999999995	41.9	0.02	CA_PHG
344752118241901	chromium	2012-08-23	15249.0	305.0	0.02	CA_PHG
344751118241802	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344751118241802	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344751118241802	chromium	2012-08-23	3494.0000000000005	69.9	0.02	CA_PHG
344751118241802	chromium	2012-08-23	8399.0	168.0	0.02	CA_PHG
344751118241802	chromium	2012-08-23	241998.99999999997	4840.0	0.02	CA_PHG
344751118241802	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344751118241802	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344751118241802	chromium	2012-08-23	1768.9999999999998	35.4	0.02	CA_PHG
344751118241802	chromium	2012-08-23	3694.0000000000005	73.9	0.02	CA_PHG
344751118241802	chromium	2012-08-23	43449.0	869.0	0.02	CA_PHG
344751118241802	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344751118241802	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344751118241802	chromium	2012-08-23	1878.9999999999998	37.6	0.02	CA_PHG
344751118241802	chromium	2012-08-23	5699.0	114.0	0.02	CA_PHG
344751118241802	chromium	2012-08-23	32149.0	643.0	0.02	CA_PHG
344751118241802	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344751118241802	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344751118241802	chromium	2012-08-23	1678.9999999999998	33.6	0.02	CA_PHG
344751118241802	chromium	2012-08-23	2138.9999999999995	42.8	0.02	CA_PHG
344751118241802	chromium	2012-08-23	20249.0	405.0	0.02	CA_PHG
344753118241801	chromium	2012-08-23	194.0	3.9	0.02	CA_PHG
344753118241801	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344753118241801	chromium	2012-08-23	2534.0	50.7	0.02	CA_PHG
344753118241801	chromium	2012-08-23	3974.0	79.5	0.02	CA_PHG
344753118241801	chromium	2012-08-23	28799.0	576.0	0.02	CA_PHG
344752118241902	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344752118241902	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241902	chromium	2012-08-23	4679.0	93.6	0.02	CA_PHG
344752118241902	chromium	2012-08-23	80499.0	1610.0	0.02	CA_PHG
344752118241902	chromium	2012-08-23	149999.0	3000.0	0.02	CA_PHG
344752118241902	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344752118241902	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241902	chromium	2012-08-23	2313.9999999999995	46.3	0.02	CA_PHG
344752118241902	chromium	2012-08-23	6898.999999999999	138.0	0.02	CA_PHG
344752118241902	chromium	2012-08-23	51499.0	1030.0	0.02	CA_PHG
344752118241902	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344752118241902	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241902	chromium	2012-08-23	1878.9999999999998	37.6	0.02	CA_PHG
344752118241902	chromium	2012-08-23	3349.0	67.0	0.02	CA_PHG
344752118241902	chromium	2012-08-23	15149.0	303.0	0.02	CA_PHG
344752118241902	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344752118241902	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344752118241902	chromium	2012-08-23	1519.0	30.4	0.02	CA_PHG
344752118241902	chromium	2012-08-23	2043.9999999999998	40.9	0.02	CA_PHG
344752118241902	chromium	2012-08-23	16599.0	332.0	0.02	CA_PHG
344753118241701	chromium	2012-08-23	259.0	5.2	0.02	CA_PHG
344753118241701	chromium	2012-08-23	159.0	3.2	0.02	CA_PHG
344753118241701	chromium	2012-08-23	2999.0	60.0	0.02	CA_PHG
344753118241701	chromium	2012-08-23	4274.0	85.5	0.02	CA_PHG
344753118241701	chromium	2012-08-23	25299.0	506.0	0.02	CA_PHG
344753118241601	chromium	2012-08-23	174.0	3.5	0.02	CA_PHG
344753118241601	chromium	2012-08-23	104.0	2.1	0.02	CA_PHG
344753118241601	chromium	2012-08-23	1798.9999999999998	36.0	0.02	CA_PHG
344753118241601	chromium	2012-08-23	3143.9999999999995	62.9	0.02	CA_PHG
344753118241601	chromium	2012-08-23	16849.0	337.0	0.02	CA_PHG
335555118204001	chromium	2014-09-28	149.0	3.0	0.02	CA_PHG
335555118204003	chromium	2014-09-28	16.0	0.34	0.02	CA_PHG
335555118204005	chromium	2014-09-28	13.999999999999998	0.3	0.02	CA_PHG
342632118084501	chromium	2009-10-08	2.5	0.07	0.02	CA_PHG
342632118084501	chromium	2009-12-08	3.0	0.08	0.02	CA_PHG
342632118084501	chromium	2010-01-19	14.499999999999998	0.31	0.02	CA_PHG
341423117530201	chromium	2009-09-11	3.4999999999999996	0.09	0.02	CA_PHG
341423117530201	chromium	2009-10-14	4.999999999999999	0.12	0.02	CA_PHG
341423117530201	chromium	2009-12-08	3.4999999999999996	0.09	0.02	CA_PHG
341448118020001	chromium	2009-09-29	1.9999999999999996	0.06	0.02	CA_PHG
341732118171101	chromium	2009-09-04	4.0	0.1	0.02	CA_PHG
341732118171101	chromium	2009-10-14	4.5	0.11	0.02	CA_PHG
341732118171101	chromium	2009-12-08	7.000000000000001	0.16	0.02	CA_PHG
341732118171101	chromium	2011-08-30	1.9999999999999996	0.06	0.02	CA_PHG
341735118112101	chromium	2011-08-30	1.9999999999999996	0.06	0.02	CA_PHG
341838118065201	chromium	2009-09-05	3.0	0.08	0.02	CA_PHG
341838118065201	chromium	2009-10-14	7.000000000000001	0.16	0.02	CA_PHG
342045118215201	chromium	2009-09-29	2.5	0.07	0.02	CA_PHG
342045118215201	chromium	2009-10-14	3.4999999999999996	0.09	0.02	CA_PHG
342045118215201	chromium	2009-12-08	4.999999999999999	0.12	0.02	CA_PHG
342045118215201	chromium	2010-01-19	2.5	0.07	0.02	CA_PHG
342144118181601	chromium	2009-09-10	3.4999999999999996	0.09	0.02	CA_PHG
342505118053701	chromium	2009-10-09	4.999999999999999	0.12	0.02	CA_PHG
342505118053701	chromium	2009-12-08	4.5	0.11	0.02	CA_PHG
342505118053701	chromium	2010-01-19	6.5	0.15	0.02	CA_PHG
342623118190401	chromium	2009-09-05	3.0	0.08	0.02	CA_PHG
341930117561301	chromium	2009-09-16	4.999999999999999	0.12	0.02	CA_PHG
343326117591701	chromium	2014-08-05	58.99999999999999	1.2	0.02	CA_PHG
335716118135101	chromium	2014-09-22	13.999999999999998	0.3	0.02	CA_PHG
343523118095501	chromium	2016-08-17	79.0	1.6	0.02	CA_PHG
343523118095501	chromium	2017-09-23	74.0	1.5	0.02	CA_PHG
11103000	chromium	1979-10-29	99.0	2.0	0.02	CA_PHG
11103000	chromium	1980-01-17	999.0	20.0	0.02	CA_PHG
11103000	chromium	1980-04-30	499.0	10.0	0.02	CA_PHG
11103000	chromium	1980-10-30	499.0	10.0	0.02	CA_PHG
11103000	chromium	1981-07-21	499.0	10.0	0.02	CA_PHG
11103010	chromium	1973-12-06	999.0	20.0	0.02	CA_PHG
11103010	chromium	1974-07-22	499.0	10.0	0.02	CA_PHG
11103010	chromium	1974-09-10	699.0	14.0	0.02	CA_PHG
11103010	chromium	1975-01-03	499.0	10.0	0.02	CA_PHG
11103010	chromium	1975-04-24	499.0	10.0	0.02	CA_PHG
11103010	chromium	1975-07-16	499.0	10.0	0.02	CA_PHG
11103010	chromium	1975-10-20	2199.0	44.0	0.02	CA_PHG
11103010	chromium	1976-04-21	499.0	10.0	0.02	CA_PHG
11103010	chromium	1976-10-06	999.0	20.0	0.02	CA_PHG
11103010	chromium	1977-01-13	499.0	10.0	0.02	CA_PHG
11103010	chromium	1977-07-26	1998.9999999999998	40.0	0.02	CA_PHG
11103010	chromium	1978-01-12	499.0	10.0	0.02	CA_PHG
11103010	chromium	1978-04-19	499.0	10.0	0.02	CA_PHG
11103010	chromium	1979-01-26	999.0	20.0	0.02	CA_PHG
11103010	chromium	1979-04-26	499.0	10.0	0.02	CA_PHG
11103010	chromium	1979-07-26	3499.0	70.0	0.02	CA_PHG
11103010	chromium	1979-10-29	99.0	2.0	0.02	CA_PHG
333420118060501	chromium	2006-08-30	49.0	1.0	0.02	CA_PHG
334637118172701	chromium	2006-11-14	49.0	1.0	0.02	CA_PHG
334704118192601	chromium	2006-11-16	49.0	1.0	0.02	CA_PHG
334815118184701	chromium	2014-09-25	28.999999999999996	0.6	0.02	CA_PHG
334815118184702	chromium	2014-09-25	28.999999999999996	0.6	0.02	CA_PHG
334815118184704	chromium	2014-09-25	13.999999999999998	0.3	0.02	CA_PHG
334836118061201	chromium	2006-08-17	1.0	0.04	0.02	CA_PHG
334836118061201	chromium	2006-08-17	49.0	1.0	0.02	CA_PHG
335030118070001	chromium	1995-09-27	249.00000000000003	5.0	0.02	CA_PHG
335047118061601	chromium	1995-09-27	249.00000000000003	5.0	0.02	CA_PHG
